symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
GELS,2.885,75309571.0,21726.811233499997,0.0,0.0,0,0.0,350.0,3,-458.0,1,0.0,0,Gelteq Limited Ordinary Shares
PLYA,13.41,3546149.0,4755.385809,0.0,0.0,0,0.0,0.0,0,-0.1377271978781329,0,-209.3097172916782,4,Playa Hotels & Resorts N.V. Ordinary Shares
GSBD,10.455,119222.0,124.646601,0.0,0.0,0,0.0,168.23145886518608,2,0.0,0,0.0,0,"Goldman Sachs BDC, Inc."
PPBI,19.575,138022.0,270.178065,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Pacific Premier Bancorp Inc
ENSG,121.2,96782.0,1172.99784,0.0,0.12465947162560012,0,0.0,291.3389575617544,3,0.0,0,0.0,0,"The Ensign Group, Inc."
IONS,29.165,272629.0,795.1224785,0.0,0.0,0,0.0,203.1034539845308,3,0.0,0,0.0,0,"Ionis Pharmaceuticals, Inc. Common Stock"
TDUP,3.71,744092.0,276.058132,0.0,0.0,0,0.0,0.0,0,-0.19999072738290388,0,-234.14220233569608,2,ThredUp Inc. Class A Common Stock
NGG,74.14,398078.0,2951.350292,0.0,0.0,0,0.0,0.0,0,-92.867890651264,0,-350.0,3,National Grid PLC
RIOT,7.0776,16193852.0,11461.360691520002,0.0,0.026781046714309257,0,0.0,255.0327988799552,2,0.0,0,0.0,0,"Riot Platforms, Inc. Common Stock"
BIO,243.87,52576.0,1282.170912,0.0,0.0,0,0.0,315.3325087110779,2,0.0,0,0.0,0,"Bio-Rad Laboratories, Inc.Class A"
IFF,74.47,230356.0,1715.4611320000001,0.0,0.0,0,0.0,213.22129519023562,3,0.0,0,0.0,0,International Flavors & Fragrances Inc.
LUV,24.49,1903406.0,4661.441294,0.0,292.035631983661,2,0.0,276.4725495696009,3,0.0,0,0.0,0,Southwest Airlines Co.
GCT,12.52,146483.0,183.396716,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,GigaCloud Technology Inc Class A Ordinary Shares
SAND,8.49,2736597.0,2323.370853,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,3,Sandstorm Gold Ltd
HUBG,32.08,94854.0,304.291632,0.0,144.2469265071954,0,0.0,206.30332377595658,3,0.0,0,0.0,0,HUB Group Inc
FLOC,19.545,212500.0,415.33125000000007,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Flowco Holdings Inc.
UNH,426.955,3959379.0,169047.6660945,78.18542005718781,78.18542005718781,0,191.1170650610746,191.1170650610746,2,0.0,0,0.0,0,UnitedHealth Group Incorporated
SBXD,10.21,150107.0,153.25924700000002,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,0,SilverBox Corp IV
ARE,77.03,311565.0,2399.9851949999997,0.0,0.0,0,0.0,284.1398585591013,3,0.0,0,0.0,0,"Alexandria Real Estate Equities, Inc."
DUST,27.08,2695018.0,7298.108744,0.0,290.2949730624016,3,0.0,301.49901119875506,3,0.0,0,0.0,0,Direxion Daily Gold Miners Index Bear 2X Shares
ANSC,10.67,115662.0,123.411354,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,3,Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares
ACA,76.345,40938.0,312.541161,0.0,0.0,0,0.0,206.06701749113208,2,0.0,0,0.0,0,"Arcosa, Inc. Common Stock"
GMAB,20.095,762741.0,1532.7280395,0.0,0.0,0,0.0,288.3493982561408,2,0.0,0,0.0,0,Genmab A/S ADS
DSI,96.1909,42923.0,412.88020007,0.0,0.0,0,0.0,225.40851146769373,2,0.0,0,0.0,0,iShares ESG MSCI KLD 400 ETF
IBB,119.68,410529.0,4913.211072000001,0.0,0.0,0,0.0,168.21341779721772,2,0.0,0,0.0,0,iShares Biotechnology ETF
BMI,206.68,65750.0,1358.921,0.0,0.0,0,0.0,263.03706685881355,2,0.0,0,0.0,0,"Badger Meter, Inc."
DGP,107.71,22136.0,238.42685600000002,0.0,0.0,0,0.0,0.0,0,-145.22527038658967,0,-255.1973864926325,5,"DB Gold Double Long ETN due February 15, 2038"
ASGN,57.625,58571.0,337.5153875,0.0,0.0,0,0.0,205.926558879113,3,0.0,0,0.0,0,ASGN Incorporated
SGOL,32.6628,2488379.0,8127.74256012,0.0,0.0,0,0.0,0.0,0,-0.06111111519226184,0,-229.27722411448016,5,abrdn Physical Gold Shares ETF
URNM,30.6919,98830.0,303.3280477,0.0,0.0,0,0.0,227.7897995901885,2,0.0,0,0.0,0,Sprott Uranium Miners ETF
GREK,49.02,84175.0,412.62585000000007,0.0,0.0,0,0.0,0.0,0,-0.03032282027592871,0,-268.7390401361167,2,Global X MSCI Greece ETF
TSEM,35.27,138652.0,489.025604,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Tower Semiconductor Ltd
BHP,47.61,1045042.0,4975.444962,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares)
UNIT,4.685,480721.0,225.21778849999998,0.0,0.0,0,0.0,289.60491581785243,2,0.0,0,0.0,0,Uniti Group Inc. Common Stock
PLL,7.43,153729.0,114.220647,0.0,0.0,0,0.0,273.18164124346504,3,0.0,0,0.0,0,Piedmont Lithium Inc. Common Stock
GPRK,6.46,204695.0,132.23297,0.0,0.0,0,0.0,194.5756650511875,2,0.0,0,0.0,0,GEOPARK LIMITED
SNBR,5.775,192232.0,111.01398,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Sleep Number Corporation Common Stock
VSGX,58.96,44098.0,260.001808,0.0,0.0,0,0.0,215.68238081717686,2,0.0,0,0.0,0,Vanguard ESG International Stock ETF
STOK,9.17,392807.0,360.204019,0.0,0.0,0,0.0,319.37984101157525,3,-155.60455752811956,0,0.0,0,"Stoke Therapeutics, Inc. Common Stock"
PRAX,36.36,197520.0,718.18272,0.0,0.0,0,0.0,235.12033670523707,2,0.0,0,0.0,0,"Praxis Precision Medicines, Inc. Common Stock"
ECVT,5.82,213577.0,124.30181400000001,0.0,0.0,0,0.0,232.8289950640234,3,0.0,0,0.0,0,Ecovyst Inc.
SERV,5.245,495778.0,260.035561,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Serve Robotics Inc. Common Stock
COMM,3.215,1437367.0,462.1134905,0.0,105.6297754712937,0,0.0,185.2868894945431,2,0.0,0,0.0,0,"CommScope Holding Company, Inc."
EZET,12.9,88634.0,114.33786,0.0,0.0,0,0.0,300.5351954905083,3,0.0,0,0.0,0,Franklin Ethereum ETF
NEP,10.54,4909302.0,5174.404308,0.0,222.56058978736561,4,297.37251307527606,297.37251307527606,2,0.0,0,0.0,0,"NextEra Energy Partners, LP"
CLF,7.2301,4203199.0,3038.95490899,0.0,0.0,0,0.0,340.5861518356353,2,0.0,0,0.0,0,Cleveland-Cliffs Inc.
IAUM,34.15,1881536.0,6425.4454399999995,0.0,0.0,0,0.0,0.0,0,-0.07008637731412223,0,-194.72908561771007,5,iShares Gold Trust Micro
ACWX,55.4544,419212.0,2324.71499328,0.0,0.0,0,0.0,244.83478019547636,2,0.0,0,0.0,0,iShares MSCI ACWI ex US ETF
EBS,4.79,380851.0,182.427629,0.0,0.0,0,0.0,216.43280422312625,3,0.0,0,0.0,0,"Emergent Biosolutions, Inc."
TZA,18.8697,7284199.0,13745.064987030002,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Direxion Daily Small Cap Bear 3x Shares
PNW,95.19,172856.0,1645.416264,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Pinnacle West Capital Corporation
IR,71.58,400970.0,2870.14326,0.0,0.0,0,0.0,232.49040053103485,3,0.0,0,0.0,0,Ingersoll Rand Inc.
BCAT,13.75,156182.0,214.75025,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,BlackRock Capital Allocation Term Trust
PAA,17.66,877855.0,1550.29193,0.0,0.0,0,0.0,180.0494903295224,2,0.0,0,0.0,0,"Plains All American Pipeline, L.P. Common Units representing Limited Partner Interests"
UFPI,105.46,72925.0,769.06705,0.0,0.0,0,0.0,171.2441047731543,2,0.0,0,0.0,0,"UFP Industries, Inc. Common Stock"
J,117.65,100002.0,1176.5235300000002,0.0,0.0,0,0.0,225.21632814330792,2,0.0,0,0.0,0,Jacobs Solutions Inc.
PNR,85.305,859543.0,7332.331561500001,0.0,0.0,0,0.0,190.16199379226762,2,0.0,0,0.0,0,Pentair plc
CHRW,90.45,114904.0,1039.3066800000001,0.0,0.0,0,0.0,328.0709578298703,2,0.0,0,0.0,0,Yahoo Finance
ALNY,233.755,126720.0,2962.1433599999996,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Alnylam Pharmaceuticals, Inc."
WMK,84.39,69620.0,587.52318,0.0,0.0,0,0.0,0.0,0,-136.02551512943506,0,-341.3423050335583,3,"Weis Markets, Inc."
BRZE,27.83,168883.0,470.00138899999996,0.0,194.12487649759265,1,0.0,231.03161428534204,3,0.0,0,0.0,0,"Braze, Inc. Class A Common Stock"
REMX,37.0,66367.0,245.5579,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,VanEck Rare Earth and Strategic Metals ETF
TPC,20.39,211200.0,430.6368,0.0,0.049031241249804645,0,0.0,306.5663663366995,2,0.0,0,0.0,0,Tutor Perini Corporation
FWRD,15.15,183799.0,278.455485,0.0,0.0,0,0.0,278.2542544825096,2,0.0,0,0.0,0,Forward Air Corp
UFPT,211.43,41141.0,869.8441630000001,0.0,0.0,0,0.0,261.0554674897754,2,0.0,0,0.0,0,UFP Technologies Inc
EWBC,78.1,235451.0,1838.8723099999997,0.0,0.0,0,0.0,238.85228236565612,2,0.0,0,0.0,0,East-West Bancorp Inc
KALU,55.42,39477.0,218.781534,0.0,0.0,0,0.0,209.83639451188998,2,0.0,0,0.0,0,Kaiser Aluminum Corporation
FE,42.605,1439250.0,6131.924625,0.0,0.0,0,0.0,159.58038065414522,2,-98.91510436452417,0,0.0,0,FirstEnergy Corp.
WGO,31.56,123903.0,391.03786799999995,0.0,0.0,0,0.0,201.21487452243537,3,0.0,0,0.0,0,"Winnebago Industries, Inc."
DHI,123.895,1282774.0,15892.928472999998,0.0,0.0,0,0.0,241.4427217772534,2,0.0,0,0.0,0,"D.R. Horton, Inc."
REDU,17.05,729504.6,1243.805343,0.0,0.0,0,0.0,0.0,0,-197.81925302251037,2,-264.98084382891676,2,REDU Stock
IXUS,69.95,377430.0,2640.12285,0.0,0.0,0,0.0,250.0272864282275,2,0.0,0,0.0,0,iShares Core MSCI Total International Stock ETF
DECK,105.27,359496.0,3784.414392,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Deckers Outdoor Corporation
PFF,29.605,1183888.0,3504.9004240000004,0.0,0.0,0,0.0,218.84357978935594,2,0.0,0,0.0,0,iShares Trust iShares Preferred and Income Securities ETF
CETH,8.49,575906.0,488.94419400000004,0.0,0.0,0,0.0,297.2945804437991,3,0.0,0,0.0,0,21Shares Core Ethereum ETF
SDRL,20.395,95567.0,194.9088965,0.0,0.0,0,0.0,189.03279229434185,2,0.0,0,0.0,0,Seadrill Limited
RNST,28.22,211417.0,596.618774,0.0,0.0,0,0.0,202.91772885529954,2,0.0,0,0.0,0,Renasant Corporation
EEM,42.55,8522964.0,36265.21182,0.0,0.0,0,0.0,227.58413395423855,2,0.0,0,0.0,0,iShares MSCI Emerging Markets ETF
MAN,41.68,306711.0,1278.371448,0.0,126.64704639000767,0,0.0,270.76908126682696,3,0.0,0,0.0,0,ManpowerGroup
KLMN,21.06,27499549.0,57914.050193999996,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Invesco MSCI North America Climate ETF
AAXJ,71.6,336554.0,2409.72664,0.0,0.0,0,0.0,211.04013458077188,2,0.0,0,0.0,0,iShares MSCI All Country Asia ex Japan ETF
ALGN,172.67,239849.0,4141.472683,0.0,0.0,0,0.0,177.20537619707184,3,0.0,0,0.0,0,Align Technology Inc
PACS,8.6,120601.0,103.71686,0.0,224.01080024366777,1,0.0,218.0350243366292,4,0.0,0,0.0,0,"PACS Group, Inc."
REM,20.1055,317120.0,637.585616,0.0,0.0,0,0.0,222.64409941722874,2,0.0,0,0.0,0,iShares Mortgage Real Estate ETF
XRX,4.095,1076637.0,440.88285149999996,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Xerox Holdings Corporation Common Stock
JDST,11.72,1937885.0,2271.2012200000004,0.0,115.27623513805388,0,0.0,350.0,3,0.0,0,0.0,0,Direxion Daily Junior Gold Miners Index Bear 2X Shares
CNP,37.21,845567.0,3146.354807,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
GOLF,61.12,100047.0,611.487264,0.0,0.0,0,0.0,219.75650774977206,2,0.0,0,0.0,0,Acushnet Holdings Corp.
LABD,9.855,3282455.0,3234.8594025,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,Direxion Daily S&P Biotech Bear 3X Shares
PCY,19.37,119086.0,230.66958200000002,0.0,0.0,0,0.0,206.68049915415443,2,0.0,0,0.0,0,Invesco Emerging Markets Sovereign Debt ETF
BCAX,12.98,92956.0,120.65688800000001,0.0,0.0,0,0.0,323.0774667016742,2,0.0,0,0.0,0,Bicara Therapeutics Inc. Common Stock
APTO,1.71,670384.0,114.63566399999999,156.0497874166379,156.0497874166379,1,291.19330425224774,291.19330425224774,2,0.0,0,0.0,0,"Aptose Biosciences, Inc."
SYRE,13.31,117922.0,156.954182,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Spyre Therapeutics, Inc. Common Stock"
NVDY,13.875,919021.0,1275.1416375,0.0,0.0,0,0.0,294.6984740827517,2,0.0,0,0.0,0,YieldMax NVDA Option Income Strategy ETF
FSM,6.355,7028368.0,4466.527864,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,Fortuna Mining Corp.
MGM,29.75,1004880.0,2989.518,0.0,0.0,0,0.0,172.40038670448465,3,0.0,0,0.0,0,MGM Resorts International
ATO,160.5,314990.0,5055.5895,0.0,0.0,0,0.0,0.0,0,-116.05657609898235,0,-350.0,4,Atmos Energy Corporation
MSLC,43.4101,23294.0,101.11948694,0.0,0.0,0,0.0,266.70718594551465,2,0.0,0,0.0,0,Morgan Stanley Pathway Large Cap Equity ETF
JBSS,68.47,15609.0,106.87482299999999,0.0,0.0,0,0.0,334.3960629099353,2,0.0,0,0.0,0,John B. Sanfilippo & SON
DGLY,0.028199,56436226.0,159.1445136974,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Digital Ally, Inc. Common Stock"
BPMC,84.45,317912.0,2684.7668400000002,0.0,0.0,0,0.0,182.11640274633265,2,0.0,0,0.0,0,Blueprint Medicines Corporation
PCAR,88.745,390633.0,3466.6725585,0.0,126.06843760443527,0,0.0,226.20788453967447,3,0.0,0,0.0,0,PACCAR Inc
OIH,212.26,192143.0,4078.427318,0.0,0.0,0,0.0,253.27945852326815,2,0.0,0,0.0,0,VanEck Oil Services ETF
CPK,136.31,25128.0,342.519768,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,3,Chesapeake Utilities
NATL,24.2825,55129.0,133.86699424999998,0.0,0.0,0,0.0,246.98968862146245,2,0.0,0,0.0,0,NCR Atleos Corporation
VWOB,62.915,303930.0,1912.175595,0.0,0.0,0,0.0,247.5995904736827,2,0.0,0,0.0,0,Vanguard Emerging Markets Government Bond ETF
BRKU,29.37,79883.0,234.616371,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Direxion Daily BRKB Bull 2X Shares
SONO,8.17,444999.0,363.564183,0.0,152.1444130131509,1,0.0,249.78298793079057,4,0.0,0,0.0,0,"Sonos, Inc. Common Stock"
UWM,28.52,109725.0,312.9357,0.0,0.0,0,0.0,213.79380258783965,2,0.0,0,0.0,0,ProShares Ultra Russell2000
NMIH,33.59,188691.0,633.813069,0.0,0.0,0,0.0,282.79292574888666,2,0.0,0,0.0,0,NMI Holdings Inc. Common Stock
EXE,103.235,596446.0,6157.410281,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Expand Energy Corporation Common Stock
NU,11.09,11709938.0,12986.321242,0.0,0.0,0,0.0,224.37462674867584,2,0.0,0,0.0,0,Nu Holdings Ltd.
TDIV,68.49,37778.0,258.741522,0.0,0.0,0,0.0,288.8318178379596,2,0.0,0,0.0,0,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technology Dividend Index Fund
AUB,24.98,231611.0,578.5642780000001,0.0,0.0,0,0.0,170.16585358804008,3,0.0,0,0.0,0,Atlantic Union Bankshares Corporation
CMRE,8.46,172114.0,145.60844400000002,0.0,0.0,0,0.0,156.8890885476881,2,0.0,0,0.0,0,Costamare Inc.
SLG,53.0,417838.0,2214.5414,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,SL Green Realty Corp.
ACRE,3.865,277026.0,107.070549,0.0,0.0,0,0.0,209.8626291566349,3,0.0,0,0.0,0,Ares Commercial Real Estate Corporation
AIG,80.69,961617.0,7759.2875730000005,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"American International Group, Inc."
SKGR,12.02,196254.0,235.897308,0.0,202.12236561638127,1,301.2574538325841,301.2574538325841,2,0.0,0,0.0,1,SK Growth Opportunities Corporation Class A Common Stock
DEO,112.6,686826.0,7733.66076,0.0,0.0,0,0.0,163.46654461782634,2,0.0,0,0.0,0,Diageo plc
CLX,141.26,192355.0,2717.20673,0.0,0.0,0,0.0,199.0819741967494,3,0.0,0,0.0,0,Yahoo Finance
OCEA,0.0381,341743751.0,1302.04369131,146.55068339924588,146.55068339924588,0,261.7959880473841,261.7959880473841,4,0.0,0,0.0,0,"Ocean Biomedical, Inc. Common Stock"
SHC,10.46,181331.0,189.67222600000002,0.0,0.0,0,0.0,252.94687345522874,2,0.0,0,0.0,0,Sotera Health Company Common Stock
CDRE,29.43,34248.0,100.791864,0.0,0.0,0,0.0,199.0793238881799,2,0.0,0,0.0,0,"Cadre Holdings, Inc."
AMLX,4.82,620228.0,298.949896,0.0,0.0,0,0.0,0.0,0,-206.09479218566622,3,0.0,0,"Amylyx Pharmaceuticals, Inc. Common Stock"
AMZY,14.5,81293.0,117.87485,0.0,0.0,0,0.0,242.19473104631442,2,0.0,0,0.0,0,YieldMax AMZN Option Income Strategy ETF
FIP,3.775,411806.0,155.456765,0.0,0.0,0,0.0,348.03335622390534,3,0.0,0,0.0,0,FTAI Infrastructure Inc. Common Stock
TNC,69.1,24719.0,170.80829,0.0,203.88993020111684,1,0.0,281.32944882348215,3,0.0,0,0.0,0,TENNANT COMPANY
RSPG,70.25,21216.0,149.0424,0.0,0.0,0,0.0,272.21592796866463,2,0.0,0,0.0,0,Invesco S&P 500 Equal Weight Energy ETF
VTRS,7.6471,1880178.0,1437.79091838,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Viatris Inc.
BUCK,23.51,79953.0,187.969503,0.0,0.0,0,0.0,268.83168224720225,2,0.0,0,0.0,0,Simplify Treasury Option Income ETF
COOP,110.935,193988.0,2152.005878,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Mr. Cooper Group Inc. Common Stock
FREL,26.25,86015.0,225.789375,0.0,0.0,0,0.0,211.6526032368624,2,0.0,0,0.0,0,Fidelity MSCI Real Estate Index ETF
XYLG,24.82,80636.0,200.138552,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Global X S&P 500 Covered Call & Growth ETF
MDB,151.79,859436.0,13045.379044,0.0,0.0,0,0.0,249.3052933077392,2,0.0,0,0.0,0,"MongoDB, Inc. Class A"
SMST,1.8793,20194723.0,3795.19429339,257.1198298185232,284.69303615142337,4,350.0,350.0,4,0.0,0,0.0,0,Tidal Trust II Defiance Daily Target 2x Short MSTR ETF
UMH,17.39,69794.0,121.37176600000001,0.0,0.0,0,0.0,240.76225668908754,2,0.0,0,0.0,0,"UMH Properties, Inc."
AVEM,58.99,101798.0,600.5064020000001,0.0,0.0,0,0.0,298.25876472327536,2,0.0,0,0.0,0,Avantis Emerging Markets Equity ETF
ARCB,60.32,92149.0,555.842768,0.0,179.41076456453914,1,0.0,152.79789792961353,2,0.0,0,0.0,0,ArcBest Corporation
ECPG,31.135,74405.0,231.65996750000002,0.0,0.0,0,0.0,199.39629880519956,2,0.0,0,0.0,0,"Encore Capital Group, Inc."
SGDM,43.195,62569.0,270.2667955,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,Sprott Gold Miners ETF
SRAD,25.04,1380402.0,3456.5266079999997,0.0,0.0,0,0.0,0.0,0,-113.36682151125162,0,-265.282536762565,5,Sportradar Group AG Class A Ordinary Shares
CAMT,59.4892,105877.0,629.85380284,0.0,0.0,0,0.0,238.26539199041153,2,0.0,0,0.0,0,Camtek Ltd
F,9.655,34324695.0,33140.4930225,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Ford Motor Company
DKS,179.37,280674.0,5034.449538,0.0,0.0,0,0.0,203.61654913929794,2,0.0,0,0.0,0,"Dick's Sporting Goods, Inc."
HR,15.815,267887.0,423.6632905,0.0,0.0,0,0.0,175.39694324174332,2,0.0,0,0.0,0,Healthcare Realty Trust Incorporated
BRKR,36.53,457440.0,1671.0283200000001,0.0,0.0,0,0.0,313.83202891065133,2,0.0,0,0.0,0,Bruker Corporation
STR,16.74,100653.0,168.49312199999997,0.0,0.0,0,0.0,337.5537060281447,2,0.0,0,0.0,0,Sitio Royalties Corp.
AMX,16.545,877191.0,1451.3125095,0.0,0.0,0,0.0,335.0488671291033,2,-0.048700707126396355,0,0.0,0,America Movil S.A.B de C.V American Depositary Shares (each representing the right to receive twenty (20) Series B Shares)
CNS,73.315,41020.0,300.73812999999996,0.0,0.0,0,0.0,290.2458898805431,2,0.0,0,0.0,0,Cohen & Steers Inc.
MLGO,10.46,7601013.0,7950.659598,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"MicroAlgo, Inc. Ordinary Shares"
MATX,95.46,57735.0,551.1383099999999,0.0,114.97602097498208,0,0.0,191.72787313375375,3,0.0,0,0.0,0,"Matsons, Inc."
LZB,38.38,107598.0,412.96112400000004,0.0,0.0,0,0.0,177.85133439052115,2,0.0,0,0.0,0,La-Z-Boy Incorporated
DNTH,20.79,104572.0,217.40518799999998,0.0,0.0,0,0.0,318.84817732174093,3,0.0,0,0.0,0,"Dianthus Therapeutics, Inc. Common Stock"
AAXN,174.54,609610.0,10640.13294,0.0,0.0,0,0.0,0.0,0,-321.7390703683952,4,-350.0,3,"Axon Enterprise, Inc. Common Stock"
INGM,16.14,63796.0,102.966744,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Ingram Micro Holding Corporation
URTY,26.22,707485.0,1855.02567,0.0,0.0,0,0.0,210.41262440506767,2,0.0,0,0.0,0,ProShares UltraPro Russell2000
BSMS,22.76,277255.0,631.0323800000001,0.0,0.0,0,0.0,256.76318935652097,3,0.0,0,0.0,0,Invesco BulletShares 2028 Municipal Bond ETF
FCN,167.76,69719.0,1169.605944,0.0,0.0,0,0.0,298.1299469514148,2,0.0,0,0.0,0,"FTI Consulting, Inc."
LGIH,58.5,66278.0,387.7263,0.0,156.1258056379831,1,0.0,350.0,4,0.0,0,0.0,0,"LGI Homes, Inc."
GXO,33.76,232281.0,784.180656,0.0,0.0,0,0.0,214.20539803344727,2,0.0,0,0.0,0,"GXO Logistics, Inc."
DOC,18.77,1284808.0,2411.584616,0.0,0.0,0,0.0,219.8605529203253,2,0.0,0,0.0,0,"Healthpeak Properties, Inc."
SMX,2.15,717645.0,154.293675,0.0,0.0,0,0.0,336.1565703225662,3,0.0,0,0.0,0,SMX (Security Matters) Public Limited Company Class A Ordinary Shares
QUAL,161.0099,501787.0,8079.267469129999,0.0,0.0,0,0.0,171.2654311365832,2,0.0,0,0.0,0,iShares MSCI USA Quality Factor ETF
SN,73.77,219986.0,1622.8367219999998,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"SharkNinja, Inc."
COG,22.25,19280088.0,42898.1958,0.0,0.0,0,0.0,0.0,0,0.0,4,-204.0505040396202,1,CABOT OIL & GAS CORP
XENE,36.01,197893.0,712.6126929999999,0.0,0.0,0,0.0,157.0530635192891,2,0.0,0,0.0,0,Xenon Pharmaceuticals Inc
PHM,99.88,835834.0,8348.309992,0.0,0.0,0,0.0,201.64648101469882,3,0.0,0,0.0,0,"PulteGroup, Inc."
NVO,59.87,6360795.0,38082.079665,0.0,73.84679296926986,0,0.0,294.16163558775975,3,0.0,0,0.0,0,Novo-Nordisk A/S
DINO,29.92,472702.0,1414.3243840000002,0.0,0.0,0,0.0,304.6106963293228,2,0.0,0,0.0,0,HF Sinclair Corporation
TOL,96.3,553549.0,5330.676869999999,0.0,0.0,0,0.0,172.10464506889977,3,0.0,0,0.0,0,"Toll Brothers, Inc."
AVXC,48.67,42769.0,208.156723,0.0,0.0,0,0.0,204.5121020618941,2,0.0,0,0.0,0,Avantis Emerging Markets ex-China Equity ETF
