code,name,industry,area,source
688489.SH,三未信安,IT设备,北京,tushare
688496.SH,清越科技,元器件,江苏,tushare
688498.SH,源杰科技,半导体,陕西,tushare
688499.SH,利元亨,专用机械,广东,tushare
688500.SH,慧辰股份,互联网,北京,tushare
688501.SH,青达环保,环境保护,山东,tushare
688502.SH,茂莱光学,元器件,江苏,tushare
688503.SH,聚和材料,电气设备,江苏,tushare
688505.SH,复旦张江,化学制药,上海,tushare
688506.SH,百利天恒,化学制药,四川,tushare
688507.SH,索辰科技,软件服务,上海,tushare
688508.SH,芯朋微,半导体,江苏,tushare
688509.SH,正元地信,软件服务,北京,tushare
688510.SH,航亚科技,航空,江苏,tushare
688511.SH,*ST天微,元器件,四川,tushare
688512.SH,慧智微-U,半导体,广东,tushare
688513.SH,苑东生物,化学制药,四川,tushare
688515.SH,裕太微-U,半导体,江苏,tushare
688516.SH,奥特维,专用机械,江苏,tushare
688517.SH,金冠电气,电气设备,河南,tushare
688518.SH,联赢激光,专用机械,深圳,tushare
688519.SH,南亚新材,元器件,上海,tushare
688520.SH,神州细胞,生物制药,北京,tushare
688521.SH,芯原股份,半导体,上海,tushare
688522.SH,纳睿雷达,通信设备,广东,tushare
688523.SH,航天环宇,航空,湖南,tushare
688525.SH,佰维存储,半导体,深圳,tushare
688526.SH,科前生物,农业综合,湖北,tushare
688528.SH,秦川物联,电器仪表,四川,tushare
688529.SH,豪森智能,专用机械,辽宁,tushare
688530.SH,欧莱新材,半导体,广东,tushare
688531.SH,日联科技,专用机械,江苏,tushare
688533.SH,上声电子,汽车配件,江苏,tushare
688535.SH,华海诚科,半导体,江苏,tushare
688536.SH,思瑞浦,半导体,江苏,tushare
688538.SH,和辉光电-U,半导体,上海,tushare
688539.SH,高华科技,电器仪表,江苏,tushare
688543.SH,国科军工,专用机械,江西,tushare
688545.SH,兴福电子,元器件,湖北,tushare
688548.SH,广钢气体,化工原料,广东,tushare
688549.SH,中巨芯-U,元器件,浙江,tushare
688550.SH,瑞联新材,化工原料,陕西,tushare
688551.SH,科威尔,专用机械,安徽,tushare
688552.SH,航天南湖,通信设备,湖北,tushare
688553.SH,汇宇制药-W,化学制药,四川,tushare
688556.SH,高测股份,专用机械,山东,tushare
688557.SH,兰剑智能,专用机械,山东,tushare
688558.SH,国盛智科,机床制造,江苏,tushare
688559.SH,海目星,专用机械,深圳,tushare
688560.SH,明冠新材,电气设备,江西,tushare
688561.SH,奇安信-U,软件服务,北京,tushare
688562.SH,航天软件,软件服务,北京,tushare
688563.SH,航材股份,航空,北京,tushare
688565.SH,力源科技,环境保护,浙江,tushare
688566.SH,吉贝尔,化学制药,江苏,tushare
688567.SH,孚能科技,电气设备,江西,tushare
688568.SH,中科星图,软件服务,北京,tushare
688569.SH,铁科轨道,运输设备,北京,tushare
688570.SH,天玛智控,专用机械,北京,tushare
688571.SH,杭华股份,染料涂料,浙江,tushare
688573.SH,信宇人,专用机械,深圳,tushare
688575.SH,亚辉龙,医疗保健,深圳,tushare
688576.SH,西山科技,医疗保健,重庆,tushare
688577.SH,浙海德曼,机床制造,浙江,tushare
688578.SH,艾力斯,化学制药,上海,tushare
688579.SH,山大地纬,软件服务,山东,tushare
688580.SH,伟思医疗,医疗保健,江苏,tushare
688581.SH,安杰思,医疗保健,浙江,tushare
688582.SH,芯动联科,元器件,安徽,tushare
688583.SH,思看科技,电器仪表,浙江,tushare
688584.SH,上海合晶,半导体,上海,tushare
688585.SH,上纬新材,化工原料,上海,tushare
688586.SH,江航装备,航空,安徽,tushare
688588.SH,凌志软件,软件服务,江苏,tushare
688589.SH,力合微,半导体,深圳,tushare
688590.SH,新致软件,软件服务,上海,tushare
688591.SH,泰凌微,半导体,上海,tushare
688592.SH,司南导航,通信设备,上海,tushare
688593.SH,新相微,半导体,上海,tushare
688595.SH,芯海科技,半导体,深圳,tushare
688596.SH,正帆科技,专用机械,上海,tushare
688597.SH,煜邦电力,电器仪表,北京,tushare
688598.SH,金博股份,矿物制品,湖南,tushare
688599.SH,天合光能,电气设备,江苏,tushare
688600.SH,皖仪科技,电器仪表,安徽,tushare
688601.SH,力芯微,半导体,江苏,tushare
688602.SH,康鹏科技,化工原料,上海,tushare
688603.SH,天承科技,化工原料,上海,tushare
688605.SH,先锋精科,半导体,江苏,tushare
688606.SH,奥泰生物,医疗保健,浙江,tushare
688607.SH,康众医疗,医疗保健,江苏,tushare
688608.SH,恒玄科技,半导体,上海,tushare
688609.SH,九联科技,家用电器,广东,tushare
688610.SH,埃科光电,电器仪表,安徽,tushare
688611.SH,杭州柯林,电气设备,浙江,tushare
688612.SH,威迈斯,汽车配件,深圳,tushare
688613.SH,奥精医疗,医疗保健,北京,tushare
688615.SH,合合信息,软件服务,上海,tushare
688616.SH,西力科技,电器仪表,浙江,tushare
688617.SH,惠泰医疗,医疗保健,深圳,tushare
688618.SH,三旺通信,通信设备,深圳,tushare
688619.SH,罗普特,软件服务,福建,tushare
688620.SH,安凯微,半导体,广东,tushare
688621.SH,阳光诺和,医疗保健,北京,tushare
688622.SH,禾信仪器,电器仪表,广东,tushare
688623.SH,双元科技,专用机械,浙江,tushare
688625.SH,呈和科技,化工原料,广东,tushare
688626.SH,翔宇医疗,医疗保健,河南,tushare
688627.SH,精智达,专用机械,深圳,tushare
688628.SH,优利德,电器仪表,广东,tushare
688629.SH,华丰科技,元器件,四川,tushare
688630.SH,芯碁微装,专用机械,安徽,tushare
688631.SH,莱斯信息,软件服务,江苏,tushare
688633.SH,星球石墨,专用机械,江苏,tushare
688636.SH,智明达,元器件,四川,tushare
688638.SH,誉辰智能,专用机械,深圳,tushare
688639.SH,华恒生物,化学制药,安徽,tushare
688646.SH,ST逸飞,专用机械,湖北,tushare
688648.SH,中邮科技,机床制造,上海,tushare
688651.SH,盛邦安全,软件服务,北京,tushare
688652.SH,京仪装备,半导体,北京,tushare
688653.SH,康希通信,半导体,上海,tushare
688655.SH,迅捷兴,元器件,深圳,tushare
688656.SH,浩欧博,医疗保健,江苏,tushare
688657.SH,浩辰软件,软件服务,江苏,tushare
688658.SH,悦康药业,化学制药,北京,tushare
688659.SH,元琛科技,环境保护,安徽,tushare
688660.SH,电气风电,电气设备,上海,tushare
688661.SH,和林微纳,元器件,江苏,tushare
688662.SH,富信科技,元器件,广东,tushare
688663.SH,新风光,电气设备,山东,tushare
688665.SH,四方光电,电器仪表,湖北,tushare
688667.SH,菱电电控,汽车配件,湖北,tushare
688668.SH,鼎通科技,通信设备,广东,tushare
688669.SH,聚石化学,化工原料,广东,tushare
688670.SH,金迪克,生物制药,江苏,tushare
688671.SH,碧兴物联,环境保护,深圳,tushare
688676.SH,金盘科技,电气设备,海南,tushare
688677.SH,海泰新光,医疗保健,山东,tushare
688678.SH,福立旺,元器件,江苏,tushare
688679.SH,通源环境,环境保护,安徽,tushare
688680.SH,海优新材,塑料,上海,tushare
688681.SH,科汇股份,电气设备,山东,tushare
688682.SH,霍莱沃,软件服务,上海,tushare
688683.SH,莱尔科技,元器件,广东,tushare
688685.SH,迈信林,航空,江苏,tushare
688686.SH,奥普特,电器仪表,广东,tushare
688687.SH,凯因科技,生物制药,北京,tushare
688689.SH,银河微电,半导体,江苏,tushare
688690.SH,纳微科技,化工原料,江苏,tushare
688691.SH,灿芯股份,半导体,上海,tushare
688692.SH,达梦数据,软件服务,湖北,tushare
688693.SH,锴威特,半导体,江苏,tushare
688695.SH,中创股份,软件服务,山东,tushare
688696.SH,极米科技,家用电器,四川,tushare
688697.SH,纽威数控,机床制造,江苏,tushare
688698.SH,伟创电气,电气设备,江苏,tushare
688699.SH,明微电子,半导体,深圳,tushare
688700.SH,东威科技,专用机械,江苏,tushare
688701.SH,卓锦股份,环境保护,浙江,tushare
688702.SH,盛科通信-U,半导体,江苏,tushare
688707.SH,振华新材,电气设备,贵州,tushare
688708.SH,佳驰科技,化工原料,四川,tushare
688709.SH,成都华微,半导体,四川,tushare
688710.SH,益诺思,生物制药,上海,tushare
688711.SH,宏微科技,半导体,江苏,tushare
688716.SH,中研股份,化工原料,吉林,tushare
688717.SH,艾罗能源,电气设备,浙江,tushare
688718.SH,唯赛勃,塑料,上海,tushare
688719.SH,爱科赛博,电气设备,陕西,tushare
688720.SH,艾森股份,半导体,江苏,tushare
688721.SH,龙图光罩,半导体,深圳,tushare
688722.SH,同益中,化纤,北京,tushare
688726.SH,拉普拉斯,专用机械,深圳,tushare
688728.SH,格科微,半导体,上海,tushare
688729.SH,屹唐股份,半导体,北京,tushare
688733.SH,壹石通,矿物制品,安徽,tushare
688737.SH,中自科技,汽车配件,四川,tushare
688739.SH,成大生物,生物制药,辽宁,tushare
688750.SH,金天钛业,小金属,湖南,tushare
688755.SH,汉邦科技,专用机械,江苏,tushare
688757.SH,胜科纳米,电器仪表,江苏,tushare
688758.SH,赛分科技,化工原料,江苏,tushare
688766.SH,普冉股份,半导体,上海,tushare
688767.SH,博拓生物,医疗保健,浙江,tushare
688768.SH,容知日新,电器仪表,安徽,tushare
688772.SH,珠海冠宇,电气设备,广东,tushare
688775.SH,影石创新,IT设备,深圳,tushare
688776.SH,国光电气,元器件,四川,tushare
688777.SH,中控技术,专用机械,浙江,tushare
688778.SH,厦钨新能,电气设备,福建,tushare
688779.SH,五矿新能,电气设备,湖南,tushare
688786.SH,悦安新材,小金属,江西,tushare
688787.SH,海天瑞声,软件服务,北京,tushare
688788.SH,科思科技,通信设备,深圳,tushare
688789.SH,宏华数科,专用机械,浙江,tushare
688793.SH,倍轻松,家用电器,深圳,tushare
688798.SH,艾为电子,半导体,上海,tushare
688799.SH,华纳药厂,化学制药,湖南,tushare
688800.SH,瑞可达,元器件,江苏,tushare
688819.SH,天能股份,电气设备,浙江,tushare
688981.SH,中芯国际,半导体,上海,tushare
830779.BJ,武汉蓝电,电器仪表,湖北,tushare
830809.BJ,安达科技,电气设备,贵州,tushare
830832.BJ,齐鲁华信,化工原料,山东,tushare
830839.BJ,万通液压,工程机械,山东,tushare
830879.BJ,基康技术,电器仪表,北京,tushare
830896.BJ,旺成科技,汽车配件,重庆,tushare
830946.BJ,森萱医药,化学制药,江苏,tushare
830964.BJ,润农节水,建筑工程,河北,tushare
830974.BJ,凯大催化,化工原料,浙江,tushare
831010.BJ,凯添燃气,供气供热,宁夏,tushare
831039.BJ,国义招标,建筑工程,广东,tushare
831087.BJ,秋乐种业,种植业,河南,tushare
831152.BJ,昆工科技,小金属,云南,tushare
831167.BJ,鑫汇科,元器件,深圳,tushare
831175.BJ,派诺科技,电气设备,广东,tushare
831195.BJ,三祥科技,汽车配件,山东,tushare
831278.BJ,泰德股份,汽车配件,山东,tushare
831304.BJ,迪尔化工,化工原料,山东,tushare
831305.BJ,海希通讯,电器仪表,上海,tushare
831370.BJ,新安洁,环境保护,重庆,tushare
831396.BJ,许昌智能,电气设备,河南,tushare
831526.BJ,凯华材料,化工原料,天津,tushare
831627.BJ,力王股份,电气设备,广东,tushare
831641.BJ,格利尔,矿物制品,江苏,tushare
831689.BJ,克莱特,专用机械,山东,tushare
831726.BJ,朱老六,食品,吉林,tushare
831768.BJ,拾比佰,家用电器,广东,tushare
831832.BJ,科达自控,软件服务,山西,tushare
831834.BJ,三维装备,塑料,江苏,tushare
831855.BJ,浙江大农,机床制造,浙江,tushare
831856.BJ,浩淼科技,专用机械,安徽,tushare
831906.BJ,舜宇精工,汽车配件,浙江,tushare
831961.BJ,创远信科,电器仪表,上海,tushare
832000.BJ,安徽凤凰,汽车配件,安徽,tushare
832023.BJ,田野股份,食品,广西,tushare
832089.BJ,禾昌聚合,塑料,江苏,tushare
832110.BJ,雷特科技,电气设备,广东,tushare
832145.BJ,恒合股份,环境保护,北京,tushare
832149.BJ,利尔达,元器件,浙江,tushare
832171.BJ,志晟信息,软件服务,河北,tushare
832175.BJ,东方碳素,化工原料,河南,tushare
832225.BJ,利通科技,橡胶,河南,tushare
832278.BJ,鹿得医疗,医疗保健,江苏,tushare
832419.BJ,路斯股份,饲料,山东,tushare
832469.BJ,富恒新材,塑料,深圳,tushare
832471.BJ,美邦科技,化工原料,河北,tushare
832491.BJ,奥迪威,元器件,广东,tushare
832522.BJ,纳科诺尔,专用机械,河北,tushare
832566.BJ,梓橦宫,化学制药,四川,tushare
832651.BJ,天罡股份,电器仪表,山东,tushare
832662.BJ,方盛股份,机械基件,江苏,tushare
832735.BJ,德源药业,化学制药,江苏,tushare
832786.BJ,骑士乳业,乳制品,内蒙,tushare
832802.BJ,保丽洁,环境保护,江苏,tushare
832876.BJ,慧为智能,元器件,深圳,tushare
832885.BJ,星辰科技,电器仪表,广西,tushare
832978.BJ,开特股份,汽车配件,湖北,tushare
832982.BJ,锦波生物,医疗保健,山西,tushare
833030.BJ,立方控股,软件服务,浙江,tushare
833075.BJ,柏星龙,广告包装,深圳,tushare
833171.BJ,国航远洋,水运,福建,tushare
833230.BJ,欧康医药,生物制药,四川,tushare
833266.BJ,生物谷,中成药,云南,tushare
833284.BJ,灵鸽科技,专用机械,江苏,tushare
833346.BJ,威贸电子,元器件,上海,tushare
833394.BJ,民士达,造纸,山东,tushare
833427.BJ,华维设计,建筑工程,江西,tushare
833429.BJ,康比特,食品,北京,tushare
833454.BJ,同心传动,汽车配件,河南,tushare
833455.BJ,汇隆活塞,专用机械,辽宁,tushare
833509.BJ,同惠电子,电器仪表,江苏,tushare
833523.BJ,德瑞锂电,电气设备,广东,tushare
833533.BJ,骏创科技,汽车配件,江苏,tushare
833575.BJ,康乐卫士,生物制药,北京,tushare
833580.BJ,科创新材,其他建材,河南,tushare
833751.BJ,惠同新材,小金属,湖南,tushare
833781.BJ,瑞奇智造,专用机械,四川,tushare
833873.BJ,中设咨询,建筑工程,重庆,tushare
833914.BJ,远航精密,小金属,江苏,tushare
833943.BJ,优机股份,机械基件,四川,tushare
834014.BJ,特瑞斯,专用机械,江苏,tushare
834021.BJ,流金科技,影视音像,北京,tushare
834033.BJ,康普化学,化工原料,重庆,tushare
834058.BJ,华洋赛车,摩托车,浙江,tushare
834062.BJ,科润智控,电气设备,浙江,tushare
834261.BJ,一诺威,化工原料,山东,tushare
834407.BJ,驰诚股份,电器仪表,河南,tushare
834415.BJ,恒拓开源,软件服务,河南,tushare
834475.BJ,三友科技,专用机械,浙江,tushare
834599.BJ,同力股份,工程机械,陕西,tushare
834639.BJ,晨光电缆,电气设备,浙江,tushare
834765.BJ,美之高,家居用品,深圳,tushare
834770.BJ,艾能聚,电气设备,浙江,tushare
834950.BJ,迅安科技,元器件,江苏,tushare
835174.BJ,五新隧装,工程机械,湖南,tushare
835179.BJ,凯德石英,矿物制品,北京,tushare
835184.BJ,国源科技,软件服务,北京,tushare
835185.BJ,贝特瑞,化工原料,深圳,tushare
835207.BJ,众诚科技,软件服务,河南,tushare
835237.BJ,力佳科技,电气设备,湖北,tushare
835305.BJ,*ST云创,软件服务,江苏,tushare
835368.BJ,连城数控,专用机械,辽宁,tushare
835438.BJ,戈碧迦,元器件,湖北,tushare
835508.BJ,殷图网联,电气设备,北京,tushare
835579.BJ,机科股份,机械基件,北京,tushare
835640.BJ,富士达,通信设备,陕西,tushare
835670.BJ,数字人,软件服务,山东,tushare
835857.BJ,百甲科技,钢加工,江苏,tushare
835892.BJ,中科美菱,医疗保健,安徽,tushare
835985.BJ,海泰新能,电气设备,河北,tushare
836077.BJ,吉林碳谷,化纤,吉林,tushare
836149.BJ,旭杰科技,建筑工程,江苏,tushare
836208.BJ,青矩技术,建筑工程,北京,tushare
836221.BJ,易实精密,汽车配件,江苏,tushare
836239.BJ,长虹能源,电气设备,四川,tushare
836247.BJ,华密新材,橡胶,河北,tushare
836260.BJ,中寰股份,专用机械,四川,tushare
836263.BJ,中航泰达,环境保护,北京,tushare
836270.BJ,天铭科技,汽车配件,浙江,tushare
836395.BJ,朗鸿科技,IT设备,浙江,tushare
836414.BJ,欧普泰,电器仪表,上海,tushare
836419.BJ,万德股份,化工原料,陕西,tushare
836422.BJ,润普食品,食品,江苏,tushare
836433.BJ,大唐药业,中成药,内蒙,tushare
836504.BJ,博迅生物,医疗保健,上海,tushare
836547.BJ,无锡晶海,化学制药,江苏,tushare
836675.BJ,秉扬科技,矿物制品,四川,tushare
836699.BJ,海达尔,家用电器,江苏,tushare
836717.BJ,瑞星股份,专用机械,河北,tushare
836720.BJ,吉冈精密,机械基件,江苏,tushare
836807.BJ,奔朗新材,机械基件,广东,tushare
836826.BJ,盖世食品,食品,辽宁,tushare
836871.BJ,派特尔,塑料,广东,tushare
836892.BJ,广咨国际,建筑工程,广东,tushare
836942.BJ,恒立钻具,机械基件,湖北,tushare
836957.BJ,汉维科技,化工原料,广东,tushare
836961.BJ,西磁科技,专用机械,浙江,tushare
