symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
ADTX,1.32,1750673.0,231.08883600000004,35.07657223581151,42.27782105988905,0,0,173.99263626776929,173.99263626776929,5,173.99263626776929,False,0,0,1,0,False,False,True,False,-135.62848100887194,-61.84543288064076,"Aditxt, Inc. Common Stock"
RENB,1.42,896298.0,127.27431599999998,141.5028916546507,141.5028916546507,0,0,200.0,200.0,4,200.0,False,1,0,1,1,True,False,True,True,-118.3968598285302,-147.66808785263606,Renovaro Inc. Common Stock
CONY,42.5127,296969.0,1262.49540063,135.19738450711745,135.19738450711745,0,0,200.0,200.0,2,200.0,False,1,1,1,0,True,True,True,False,-158.06336940016453,-98.71370300566402,YieldMax COIN Option Income Strategy ETF
SHAK,86.0,1187234.0,10210.2124,0.0,0.0,0,0,0.0,200.0,2,200.0,False,0,1,0,1,False,True,False,True,118.32283497504788,-78.12783290966172,Shake Shack Inc.
SKIL,8.705,345226.0,300.519233,0.0,0.032910597660621016,0,0,0.0,137.77473528860045,4,137.77473528860045,False,0,1,1,1,False,True,True,True,85.32205079056644,-100.47913150016058,Skillsoft Corp.
ZSL,6.94,9551775.0,6628.931850000001,0.0,61.760974127021804,0,0,137.54861455889383,137.54861455889383,3,137.54861455889383,False,0,0,1,1,False,False,True,True,-106.49290260960265,-148.63323555412816,ProShares UltraShort Silver
IGR,4.375,694453.0,303.8231875,0.0,91.23337513301581,0,0,0.0,170.14100139751673,2,170.14100139751673,False,0,0,1,1,False,False,True,True,-9.610643455461684,-127.08300843682152,CBRE Global Real Estate Income Fund
LMB,79.37,71886.0,570.5591820000001,0.0,0.0,0,0,0.0,200.0,2,200.0,False,0,1,0,1,False,True,False,True,101.14915879097249,-33.90996019433571,"Limbach Holdings, Inc Common Stock"
USOI,46.9,36628.0,171.78531999999998,0.0,87.17501669968479,0,0,193.25252992197713,193.25252992197713,2,193.25252992197713,False,0,0,1,1,False,False,True,True,-96.49356832427061,-161.55817807557938,"UBS AG ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037"
SMCL,4.78,936421.0,447.609238,97.73939497474149,97.73939497474149,0,0,200.0,200.0,3,200.0,False,1,0,1,0,True,False,True,False,-156.39275652413045,-91.69149181817298,GraniteShares 2x Long SMCI Daily ETF
RFIX,38.845,311703.0,1210.8103035,0.0,152.91079166664315,0,0,200.0,200.0,4,200.0,False,0,0,1,1,False,False,True,True,-96.87399881001339,-139.59098354432908,Simplify Bond Bull ETF
EVTV,0.5027,35495306.0,1784.3490326200001,68.1320423628316,68.1320423628316,0,0,153.31041236994088,175.6994285755417,2,153.31041236994088,False,0,0,1,1,False,False,True,True,-266.4301356545445,-162.94905453457847,"Envirotech Vehicles, Inc. Common Stock"
VMAR,0.2498,24118479.0,602.47960542,26.783012465686014,30.339789522499444,0,0,200.0,200.0,5,200.0,False,0,0,1,1,False,False,True,True,-133.17368533769445,-151.75158851388045,Vision Marine Technologies Inc. Common Shares
